year,province,population,area_of_land,population_density,wetlands_area,pdrb_per_capita,farmer_over_population,farmer_organization_rate,farmers_totrade,ldi_dominance,msg_basket_ssr,soybean_yield_gap,broiler_yield_gap,layer_yield_gap,paddy_yield_gap,temperature,humidity,rainfall_per_area,rainfall_optimal_gap,temperature_optimal_gap,commodity_basket_index,price_to_ssr,cluster,investment_priority
2023,Papua Tengah,1357071.0,61072.91,22.22050660431933,2370,76.27309109103356,0.0859814998625716,0.0225297587696197,100.33,0.0301577317949507,0.0001491630372617,0.160424818334265,7.346237380234655e-05,1.8051748385206068e-05,0.2866118898018366,27.25,84.34,0.0057349486048724,-0.75125,0.009090909090909,0.8437036872904835,5656.251728167879,0,Priority1
2023,Riau,6555800.0,89935.9,72.89413904792191,59181,23.57027365081302,0.1620790750175417,0.0221851418934307,152.93,0.6078076176172933,0.0003424637740393,0.5461151481274455,7.190840340642879e-05,1.98937057462878e-05,0.3607217657483487,27.13,86.2,0.0026076349933674,-0.1726,0.0134545454545454,0.2554234892767757,745.8408995031172,2,Priority3
2023,Sulawesi Barat,1458900.0,16594.75,87.91334608837133,42906,27.10740969223388,0.2214586332168071,0.0382870195551648,121.47,0.8444720726102327,0.0006223026200387,0.1134712129681386,7.279321353059753e-05,1.396878495452114e-05,0.198807797647817,28.03,81.32,0.0054342487835008,0.5490999999999999,-0.0192727272727273,0.1231313783929572,197.86414909405,1,Priority2
2023,Sulawesi Selatan,9260100.0,45330.55,204.2794539223548,660638,7.52799645792162,0.1501385514195311,0.0427519855455449,107.93,0.6908455407579605,0.0023989826058767,0.1520402459474567,7.18770538061797e-05,1.804322409304504e-05,0.1881746415337521,26.17,81.71,0.0059564686508326,-0.35005,0.0483636363636363,0.0494610325979425,20.61750363540744,1,Priority2
2023,Sulawesi Tengah,3051200.0,61605.72,49.52786851610532,126985,36.85795752490823,0.1803028316727845,0.0476896789908023,106.35,0.0414318211069071,0.0011358236138266,0.4181106763555059,7.175019576388664e-05,1.7624336237420657e-05,0.255356855163525,27.76,81.45,0.0024741209095519,0.2379,-0.0094545454545455,0.2515196913244279,221.44256226286,1,Priority2
2023,Sulawesi Tenggara,2704600.0,36159.71,74.79595383923157,89744,23.69592546032685,0.1198968424166235,0.0499363190891625,101.97,0.5309409108636871,0.0006102159876355,0.1257685858021241,7.147070421953394e-05,1.962568322733116e-05,0.3220557435153859,28.08,79.71,0.0034142972938665,0.3827,-0.021090909090909,0.2728182621819103,447.0847498424429,1,Priority2
2023,Sulawesi Utara,2660800.0,14500.28,183.499904829424,39768,24.10214972940469,0.091466476247745,0.0899685258080156,109.22,0.7125946341651479,0.0008561655027211,0.1369480156512018,7.217550701987818e-05,1.787594542157489e-05,0.2967617206379894,27.94,80.98,0.0133480181072365,0.0322499999999999,-0.016,0.3714582513039707,433.86267038716977,1,Priority2
2023,Sumatera Barat,5677600.0,42119.54,134.79729360767,188521,9.56865577004368,0.1589403973509933,0.025459884751773,110.28,0.7092665355456381,0.0030254451494773,0.1039686975964225,7.185480505378372e-05,1.805043807989737e-05,0.2054132431126147,26.06,74.31,0.0077916330520228,-0.6409,0.0523636363636364,0.4164695729756997,137.65563492289346,2,Priority3
2023,Sumatera Selatan,8647300.0,86771.68,99.65578631184738,519484,8.321441374764378,0.2148888092236883,0.0209906533606571,105.1,0.5318358710527931,0.0020025151451785,0.1704863051984348,7.191199734735143e-05,1.805084557293668e-05,0.0947317544707588,28.29,79.91,0.0021646463454435,0.0608499999999999,-0.0287272727272726,0.1582104099611273,79.00584938997756,2,Priority3
2023,Sumatera Utara,15180500.0,72460.74,209.49965457156523,311834,4.49958828760581,0.1568387734264352,0.0204037060075408,125.32,0.5450770129371124,0.0019261475156587,0.1145891559530464,7.193684033213188e-05,1.8023163909752785e-05,0.1719026905107137,27.2,84.0,0.0032432735299142,-0.1750499999999999,0.0109090909090909,0.2499744927023129,129.77951619495863,2,Priority3
